date,song,singer,streams,url_list,Company,Duration,Gender,Lang
2020-06-26--2020-07-03,哪裡只得我共你,Dear Jane,41031.0,https://open.spotify.com/track/6oHNXUrt4s5JJIM1WoOwsZ,Warner Music Hong Kong Ltd.,270,G,Can
2020-06-26--2020-07-03,Secret Story of the Swan,IZ*ONE,40984.0,https://open.spotify.com/track/3FARQP8fA49bSsTWjNyWmY,"OFF THE RECORD Entertainment, Swing Entertainment",192,G,Other
2020-06-26--2020-07-03,心淡,Joey Yung,40821.0,https://open.spotify.com/track/0Eum5dQqpUDgwJiUucG3QU,英皇娛樂 (Emperor Entertainment Group),248,F,Can
2020-06-26--2020-07-03,可惜我是水瓶座,Miriam Yeung,40483.0,https://open.spotify.com/track/1sWUT5hSawhEctQEQrVQdn,Cinepoly Records Co. Ltd.,215,F,Can
2020-06-26--2020-07-03,"你,好不好? - TVBS連續劇【遺憾拼圖】片尾曲",Eric Chou,39752.0,https://open.spotify.com/track/2gug6MRv4xQFYi9LA3PJCS,Sony Music Entertainment Taiwan Ltd.,287,M,Can
2020-06-26--2020-07-03,逃生門 (feat. 王灝兒) - 門外版,"Endy Chow, JW",38576.0,https://open.spotify.com/track/2WMOgfhslraKnEEbXSL5JJ,WOW Music Ltd. / Sunny Idea HK Ltd.,269,G,Can
2020-06-26--2020-07-03,Kill This Love,BLACKPINK,38258.0,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn,"YG Entertainment, distributed through Interscope Records",189,G,Other
2020-06-26--2020-07-03,怎麼了,Eric Chou,37785.0,https://open.spotify.com/track/5cU1O9P0EDA0rPkPDykhIm,"Sony Music Entertainment Taiwan Ltd. Tracks 1, 3, 5, 6, 9 (P) 2019 M.Star Entertainment. Tracks 2 ,4, 7, 8",321,M,Can
2020-06-26--2020-07-03,Roses - Imanbek Remix,SAINt JHN,37361.0,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,Godd Complexx / HITCO,176,M,Eng
2020-06-26--2020-07-03,我們都是這樣長大的,Sammi Cheng,36610.0,https://open.spotify.com/track/37gQxPrcu81gpr5SbOlIJO,Media Asia Music Ltd.,283,F,Can
2020-06-26--2020-07-03,Say So,Doja Cat,36308.0,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,Kemosabe Records/RCA Records,237,F,Eng
2020-06-26--2020-07-03,未來見,RubberBand,36195.0,https://open.spotify.com/track/5OPqZ5dEqrdPGatJgnZ8xG,R Flat,300,G,Can
2020-06-26--2020-07-03,南昌街王子,Fiona Sit,35900.0,https://open.spotify.com/track/2GBHNTR3jBDY4oa4MVQ9AZ,Warner Music Hong Kong Ltd.,245,F,Can
2020-06-26--2020-07-03,Supalonely,"BENEE, Gus Dapperton",35827.0,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,"Republic Records, a division of UMG Recordings, Inc.",223,G,Eng
2020-06-26--2020-07-03,命硬,Justin Lo,35719.0,https://open.spotify.com/track/47RgWWTJno746wCInL4gQz,"Gold Typhoon Hong Kong, a Warner Music Group company",217,M,Can
2020-06-26--2020-07-03,有一種悲傷 - 電影《比悲傷更悲傷的故事》主題曲,A-Lin,34698.0,https://open.spotify.com/track/6iNH42q8haGYDYGhKK6XiJ,"Koyo Entertainment Co., Ltd.",237,F,Man
2020-06-26--2020-07-03,不許你注定一人,Dear Jane,34422.0,https://open.spotify.com/track/0zaJVOyKHcBVtf0itXajME,Warner Music Hong Kong Ltd,303,G,Can
2020-06-26--2020-07-03,bad guy,Billie Eilish,34193.0,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,Darkroom/Interscope Records,194,F,Eng
2020-06-26--2020-07-03,Circles,Post Malone,33418.0,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,"Republic Records, a division of UMG Recordings, Inc.",215,M,Eng
2020-06-26--2020-07-03,Stay Gold,BTS,33313.0,https://open.spotify.com/track/0UwQTbq7ZtBJ7v530mpaxP,UNIVERSAL MUSIC LLC,243,G,Other
2020-06-26--2020-07-03,明年今日,Eason Chan,33306.0,https://open.spotify.com/track/4UD5xrQI4nKftCje1y5Te9,英皇娛樂 (Emperor Entertainment Group),206,M,Can
2020-06-26--2020-07-03,只是太愛你,Hins Cheung,32744.0,https://open.spotify.com/track/0s5GrkSNp9bfP2FtrtbiJ0,Universal Music Ltd.,248,M,Can
2020-06-26--2020-07-03,Before You Go,Lewis Capaldi,32666.0,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,Universal Music GmbH,215,M,Eng
2020-06-26--2020-07-03,想親你,Juno Mak,32613.0,https://open.spotify.com/track/7xhGqP7phhS7jhpEDhIQY4,Chapel of Dawn HK Ltd.,301,M,Can
2020-06-26--2020-07-03,櫻花樹下,Hins Cheung,32537.0,https://open.spotify.com/track/2FgDWCqMCIAATvqr9ozeYm,Universal Music Ltd.,249,M,Can
2020-06-26--2020-07-03,歲月如歌,Eason Chan,32531.0,https://open.spotify.com/track/209lkexhDOdjGJMv9iw3rJ,,207,M,Can
2020-06-26--2020-07-03,突然好想你,Mayday,32393.0,https://open.spotify.com/track/0IAgufC1FlOg1nZMmRZxRr,Bin Music International Limited,265,G,Man
2020-06-26--2020-07-03,Shallow,"Lady Gaga, Bradley Cooper",31599.0,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,"Interscope Records, Motion Picture Artwork © 2018 Warner Bros. Entertainment Inc. Motion Picture Photography © 2018 Warner Bros. Entertainment Inc. and Metro-Goldwyn-Mayer Inc.,",215,G,Eng
2020-06-26--2020-07-03,Breaking Me,"Topic, A7S",31535.0,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,"Topic, under exclusive license to Universal Music GmbH",166,G,Eng
2020-06-26--2020-07-03,"10,000 Hours (with Justin Bieber)",Dan + Shay,31303.0,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,Warner Music Nashville LLC.,167,G,Eng
2020-06-26--2020-07-03,後來的我們,Mayday,30412.0,https://open.spotify.com/track/13AruKdh8wJhWx6i5dV8X1,Bin Music International Limited,346,G,Man
2020-06-26--2020-07-03,Perfect,Ed Sheeran,30343.0,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,"Asylum Records UK, a division of Atlantic Records UK, a Warner Music Group company.",263,M,Eng
2020-06-26--2020-07-03,"夢飛翔 - 劇集 ""那些我愛過的人"" 插曲","戴祖儀, 謝東閔",30277.0,https://open.spotify.com/track/3eedMZVAKECLgtCzxDwTcP,The Voice Entertainment Group Limited,237,G,Can
2020-06-26--2020-07-03,Something Just Like This,"The Chainsmokers, Coldplay",30138.0,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,Disruptor Records/Columbia Records,247,G,Eng
2020-06-26--2020-07-03,零分,JUDE,30129.0,https://open.spotify.com/track/1HsWdmLSDdDel2Dl6ctSO2,Warner Music Hong Kong Ltd.,254,F,Can
2020-06-26--2020-07-03,Savage Remix (feat. Beyoncé),Megan Thee Stallion,30048.0,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac,1501 Certified Ent. LLC under exclusive license to 300 Entertainment,242,F,Eng
2020-06-26--2020-07-03,大哥,Janice Vidal,30017.0,https://open.spotify.com/track/2fzOOTi4YDXENpUCr1fiaW,Amusic,235,F,Can
2020-06-26--2020-07-03,Love Somebody,Lauv,29996.0,https://open.spotify.com/track/50wetCP0Nsx5sIaFHCYlCe,"Lauv under exclusive license to AWAL Recordings America, Inc.",142,M,Eng
2020-06-26--2020-07-03,羅生門,"Juno Mak, Kay Tse",29887.0,https://open.spotify.com/track/7xAVLrbnud6OrU6f4FmxDr,Silly Thing Records Company Ltd.,262,G,Can
2020-06-26--2020-07-03,慢慢喜歡你,Karen Mok,29705.0,https://open.spotify.com/track/7EoyERNueJuFlQbyrRB0US,Mok-A-Bye Baby Music Limited,221,F,Can
2020-06-26--2020-07-03,晴天,Jay Chou,29445.0,https://open.spotify.com/track/0F02KChKwbcQ3tk4q1YxLH,JVR Music International Ltd.,269,M,Man
2020-06-26--2020-07-03,顧家 (同居版),Leon Lai,29390.0,https://open.spotify.com/track/41QZuq19v4aMj3SeEKSEWr,Amusic,229,M,Can
2020-06-26--2020-07-03,時光機,Terence Siufay,29249.0,https://open.spotify.com/track/53lFtfrl5Of2Hkr5eiNscQ,"Gold Typhoon Hong Kong, a Warner Music Group company",208,M,Can
2020-06-26--2020-07-03,Kings & Queens,Ava Max,29123.0,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn,"tic Records, © 2020 Artist Partner Group, Inc.",162,F,Eng
2020-06-26--2020-07-03,心之科學,Joey Yung,29073.0,https://open.spotify.com/track/1gVMd7oYGo6Whlgg7pAa7M,EEG Music,235,F,Can
2020-06-26--2020-07-03,無賴,Ronald Cheng,28829.0,https://open.spotify.com/track/1zAFaIAd1kek5IEi5AwPvL,"Gold Typhoon Hong Kong, a Warner Music Group company",243,M,Can
2020-06-26--2020-07-03,到此為止,Shiga Lin,28659.0,https://open.spotify.com/track/57jgqH9etSfTvIJ7qYN1o5,Warner Music Hong Kong Ltd,261,F,Can
2020-06-26--2020-07-03,說散就散,JC 陳詠桐,28196.0,https://open.spotify.com/track/35fpQiijFocukVyzHCjhCn,Amusic,230,F,Can
2020-06-26--2020-07-03,In Your Eyes,The Weeknd,28149.0,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,"The Weeknd XO, Inc., marketed by Republic Records, a division of UMG Recordings, Inc.",237,M,Eng
2020-06-26--2020-07-03,Beautiful People (feat. Khalid),Ed Sheeran,28093.0,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,Warner Music UK Limited.,197,M,Eng
2020-06-26--2020-07-03,2002,Anne-Marie,28092.0,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,"Major Tom's / Asylum Records, a division of Warner Music UK Limited with the exception of tracks 3 and 13 (P) 2015, track 17 (P) 2016 and tracks 2, 5, 9 (P) 2017 Major Tom's / Asylum Records, a division of Warner Music UK Limited and track 7 (P) 2018 Joytime Collective under exclusive licence to Asylum Records, a division of Warner Music UK Limited and track 18 (P)2018 What A Music Ltd, Under Exclusive Licence to Parlophone/Warner Music France, a Warner Music Group Company",186,F,Eng
2020-06-26--2020-07-03,天梯,C AllStar,28069.0,https://open.spotify.com/track/18zIfBQi4akd3aiTMlvYEY,Media Asia Music Limited,271,G,Can
2020-06-26--2020-07-03,十字路口 - 劇集 “降魔的2.0” 主題曲,Hubert Wu,27937.0,https://open.spotify.com/track/1PSW0aOdoez9Utcuncl4d1,The Voice Entertainment Group Limited,219,M,Can
2020-06-26--2020-07-03,輕熟女,JW,27293.0,https://open.spotify.com/track/2qUtIIqHAbnvQMsYrxjFiu,Sunny Idea HK Ltd.,253,F,Can
2020-06-26--2020-07-03,富士山下,Eason Chan,27284.0,https://open.spotify.com/track/3cthRwQ2X0SNTaauD7tjn5,Cinepoly Records Co. Ltd.,259,M,Can
2020-06-26--2020-07-03,等你下課,"Jay Chou, Gary Yang",27146.0,https://open.spotify.com/track/76WthWB0v0KXUHZoAclMVV,JVR Music International Ltd.,270,G,Man
2020-06-26--2020-07-03,我輸不起 - 劇集 “那些我愛過的人” 片尾曲,HANA,27092.0,https://open.spotify.com/track/7swdkNtUu50kvlCGDVzUSz,The Voice Entertainment Group Limited,211,F,Can
2020-06-26--2020-07-03,Sunday Best,Surfaces,27054.0,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,"Surfaces Music / TenThousand Projects, LLC",158,G,Eng
2020-06-26--2020-07-03,你是你本身的傳奇,Charmaine Fong,26680.0,https://open.spotify.com/track/5uMkdWf1H6JEcpcdnPOSZM,Strawberry Fields Ltd.,228,F,Can
2020-06-26--2020-07-03,Falling,Trevor Daniel,26421.0,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,Alamo/Interscope Records,159,M,Eng
2020-06-26--2020-07-03,Play Date,Melanie Martinez,26297.0,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company,179,F,Eng
2020-06-26--2020-07-03,紅綠燈,Stephanie Cheng,26222.0,https://open.spotify.com/track/4gC2tQiPM301RiugLqvLBv,Neway Star Limited,237,F,Can
2020-06-26--2020-07-03,說謊,Yoga Lin,25784.0,https://open.spotify.com/track/5EXpL9orGpIsscSyBgPdSx,HIM International Music Inc.,264,M,Man
2020-06-26--2020-07-03,Shape of You,Ed Sheeran,25747.0,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,"Asylum Records UK, a division of Atlantic Records UK, a Warner Music Group company.",233,M,Eng
2020-06-26--2020-07-03,永遠飛行模式,Dear Jane,25711.0,https://open.spotify.com/track/62Fq89muy8ASOH0IQJvb3T,Warner Music Hong Kong Ltd.,240,G,Can
2020-06-26--2020-07-03,The Box,Roddy Ricch,25700.0,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company,196,M,Eng
2020-06-26--2020-07-03,I Don't Care (with Justin Bieber),Ed Sheeran,25468.0,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,Warner Music UK Limited.,219,M,Eng
2020-06-26--2020-07-03,戀無可戀,Leo Ku,25325.0,https://open.spotify.com/track/4zVevFBE0Ub4WaUS91f9g1,英皇娛樂 (Emperor Entertainment Group),255,M,Can
2020-06-26--2020-07-03,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,25284.0,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,Generation Now/Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States.,227,M,Eng
2020-06-26--2020-07-03,If I Can't Have You,Shawn Mendes,25079.0,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh,"Island Records, a division of UMG Recordings, Inc.",191,M,Eng
2020-06-26--2020-07-03,DDU-DU DDU-DU,BLACKPINK,25059.0,https://open.spotify.com/track/2aI2k39nfa3KFsa4JclQzw,"YG Entertainment, distributed through Interscope Records",209,G,Other
2020-06-26--2020-07-03,百年樹木,Hins Cheung,24984.0,https://open.spotify.com/track/5ql4tlxS3GtADNsSRi2GnW,EEG Music,306,M,Can
2020-06-26--2020-07-03,單車,Eason Chan,24975.0,https://open.spotify.com/track/2AllsVsmrJkEwXPXwDBCQu,英皇娛樂 (Emperor Entertainment Group),211,M,Can
2020-06-26--2020-07-03,Maria,Hwa Sa,24824.0,https://open.spotify.com/track/2kqnQCChvRpDRAasIwc4Rh,"sed by RBW, Inc.",199,F,Other
2020-06-26--2020-07-03,WANNABE,ITZY,24815.0,https://open.spotify.com/track/6tCssnvTUREcperDOUTqvA,JYP Entertainment,191,G,Other
2020-06-26--2020-07-03,Boy With Luv (feat. Halsey),BTS,24441.0,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,BIGHIT MUSIC / HYBE,229,G,Other
2020-06-26--2020-07-03,逃生門,JW,24303.0,https://open.spotify.com/track/0ziKtZzRh1Hsc8JzlCOOum,Sunny Idea HK Ltd.,283,F,Can
2020-06-26--2020-07-03,As If It's Your Last,BLACKPINK,24298.0,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot,tertainment,213,G,Other
2020-06-26--2020-07-03,Left & Right,SEVENTEEN,24188.0,https://open.spotify.com/track/66orj0qtDgnU6DlmllAxbq,PLEDIS Entertainment,201,G,Other
2020-06-26--2020-07-03,Psycho,Red Velvet,24128.0,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK,SM Entertainment,210,G,Other
2020-06-26--2020-07-03,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,23960.0,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,Artist Partners for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company.,217,M,Eng
2020-06-26--2020-07-03,年少有為,Ronghao Li,23880.0,https://open.spotify.com/track/6XY80Ofqd8j0SGiEdRLwCp,"Beijing Young Music Culture Development Co., Ltd.",279,M,Man
2020-06-26--2020-07-03,兜圈 (偶像劇「必娶女人」片尾曲),Yoga Lin,23730.0,https://open.spotify.com/track/4ezCayon5X4bTBj6ztNlDH,HIM International Music,245,M,Man
2020-06-26--2020-07-03,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",23584.0,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,Epic Records. With Cactus Jack / Wicked Awesome,165,G,Eng
2020-06-26--2020-07-03,7 rings,Ariana Grande,23188.0,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,"Republic Records, a division of UMG Recordings, Inc.",178,F,Eng
2020-06-26--2020-07-03,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",23119.0,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,"Republic Records, a division of UMG Recordings, Inc.",157,G,Eng
2020-06-26--2020-07-03,Closer,"The Chainsmokers, Halsey",23112.0,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,Disruptor Records/Columbia Records,244,G,Eng
2020-06-26--2020-07-03,以後別做朋友,Eric Chou,23037.0,https://open.spotify.com/track/7zyYmIdjqqiX6kLryb7QBx,Sony Music Entertainment Taiwan Ltd,260,M,Can
2020-06-26--2020-07-03,追,Leslie Cheung,22909.0,https://open.spotify.com/track/66cBlqEs1viJJCE74CDfGB,"Rock Records Co., Ltd.",323,M,Can
2020-06-26--2020-07-03,有心人,Leslie Cheung,22883.0,https://open.spotify.com/track/1eMujWp9h2cSEPIiO6xOhN,"Rock Records Co., Ltd.",268,M,Can
2020-06-26--2020-07-03,無盡,Supper Moment,22789.0,https://open.spotify.com/track/6TNz79kvUVVQSM2EhZQVq8,,266,G,Can
2020-06-26--2020-07-03,不該,"Jay Chou, A-Mei Chang",22671.0,https://open.spotify.com/track/7LyCtbxher5m97MImn5M3l,JVR Music International Ltd.,290,G,Man
2020-06-26--2020-07-03,"沒有你並無掛念 - 劇集 ""那些我愛過的人"" 插曲",Jinny Ng,22640.0,https://open.spotify.com/track/5HwMjlw7yIKUQbxwm4pbVF,The Voice Entertainment Group Limited,273,F,Can
2020-06-26--2020-07-03,死性不改,Twins,22198.0,https://open.spotify.com/track/7aMEBZUCJFyV4VM60yEHtC,,230,G,Can
2020-06-26--2020-07-03,everything i wanted,Billie Eilish,22183.0,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,Darkroom/Interscope Records,245,F,Eng
2020-06-26--2020-07-03,pporappippam 보라빛 밤,SUNMI,22098.0,https://open.spotify.com/track/7oQh96s9YemWG3A4zkIbrU,Makeus Entertainment,206,F,Other
2020-06-26--2020-07-03,BLACK PARADE,Beyoncé,21921.0,https://open.spotify.com/track/2qzUpSVI4NnPyWxbXwumTj,"Parkwood Entertainment LLC, under exclusive license to Columbia Records, a Division of Sony Music Entertainment",281,F,Eng
2020-06-26--2020-07-03,面具,Alfred Hui,21726.0,https://open.spotify.com/track/58SUsgamkW6vFFq0YNKGrf,,291,M,Can
2020-06-26--2020-07-03,小幸運,Hebe Tien,21675.0,https://open.spotify.com/track/1ZeVIrCWzEmsJexkrgvjFv,HIM International Music,265,F,Man
2020-06-26--2020-07-03,必殺技 - Live,Leo Ku,21601.0,https://open.spotify.com/track/7oPrKydZ1xLIFXzjHLUGE5,"Gold Typhoon Hong Kong, a Warner Music Group company. Except track 10 (2003 Joy Music International Ltd)",232,M,Can
2020-06-26--2020-07-03,"讓愛高飛 - 劇集 ""多功能老婆"" 片尾曲",Pakho Chau,21535.0,https://open.spotify.com/track/7nIxo0dE9d4FBwPYhmdQae,The Voice Entertainment Group Limited,220,M,Can
2020-06-26--2020-07-03,Lemon,Kenshi Yonezu,21504.0,https://open.spotify.com/track/35KlorpQ6LQVVslvlcu1gN,"2,8,13), 2019(6,14), 2020(1,3-5,7,9-12,15) Sony Music Labels Inc.",255,M,Other
2020-06-26--2020-07-03,無力感,Alfred Hui,21423.0,https://open.spotify.com/track/31d9q7DMvjdNydG138uNHv,Warner Music Hong Kong Ltd.,254,M,Can
2020-06-26--2020-07-03,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,21375.0,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45,Taylor Swift,193,F,Eng
2020-06-26--2020-07-03,MAMACITA,"Black Eyed Peas, Ozuna, J. Rey Soul",21282.0,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3,"2020 - BEP MUSIC, LLC, under exclusive licence with Polydor, a Universal Music France division",251,G,Eng
2020-06-26--2020-07-03,那些你很冒險的夢,JJ Lin,21103.0,https://open.spotify.com/track/5kZDxLcbqglZ2yYXg4Mkjc,WARNER MUSIC TAIWAN LIMITED,244,M,Man
2020-06-26--2020-07-03,"fuck, i'm lonely (with Anne-Marie)",Lauv,20920.0,https://open.spotify.com/track/09PGubKAMryhOWv1LHpCYz,"Lauv under exclusive license to AWAL Recordings America, Inc.",198,M,Eng
2020-06-26--2020-07-03,"我未能忘掉你 - 劇集 ""降魔的2.0"" 片尾曲",HANA,20876.0,https://open.spotify.com/track/0IPC3WXRDlClJba7mpl5CQ,The Voice Entertainment Group Limited,230,F,Can
2020-06-26--2020-07-03,再不再見,C AllStar,20823.0,https://open.spotify.com/track/1kcNUj4udKEFesxdclbh8n,Media Asia Music Ltd.,255,G,Can
2020-06-26--2020-07-03,Adore You,Harry Styles,20797.0,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,"Erskine Records Limited, under exclusive license to Columbia Records, a Division of Sony Music Entertainment",207,M,Eng
2020-06-26--2020-07-03,Faded,Alan Walker,20780.0,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz,MER under exclusive license to Sony Music Entertainment Sweden AB,212,M,Eng
2020-06-26--2020-07-03,Daisies,Katy Perry,20640.0,https://open.spotify.com/track/4uqh9bualXNHXXwO2wPorc,"Capitol Records, LLC",173,F,Eng
2020-06-26--2020-07-03,Takeaway,"The Chainsmokers, ILLENIUM, Lennon Stella",20631.0,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw,Disruptor Records/Columbia Records,209,G,Eng
2020-06-26--2020-07-03,Mad,AGA,20615.0,https://open.spotify.com/track/1coCAB4dyoJQBapGAvS3Co,Universal Music Ltd.,251,F,Can
2020-06-26--2020-07-03,Call You Mine,"The Chainsmokers, Bebe Rexha",20605.0,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp,Disruptor Records/Columbia Records,217,G,Eng
2020-06-26--2020-07-03,13樓的大笨象,Stephanie Cheng,20586.0,https://open.spotify.com/track/1Cn2n7LpjpiElg6IyKB9id,Starz Track Limited,293,F,Can
2020-06-26--2020-07-03,光年之外 (電影 《Passengers》 中國區主題曲),G.E.M.,20476.0,https://open.spotify.com/track/1bkvGbgK4HU8B7Ue4k7O7I,Hummingbird Music Ltd.,235,F,Man
2020-06-26--2020-07-03,如果雨之後,Eric Chou,20396.0,https://open.spotify.com/track/6kabSi7XCHHGThNme6J2tL,Sony Music Entertainment Taiwan Ltd.,281,M,Can
2020-06-26--2020-07-03,終身美麗 (電影“瘦身男女”主題曲),Sammi Cheng,20303.0,https://open.spotify.com/track/3ctJQ3riTHFk5A5SMDr1F7,Warner Music Hong kong Ltd.,206,F,Can
2020-06-26--2020-07-03,演員,Joker Xue,20290.0,https://open.spotify.com/track/6LunoYd3xpZ19sICOXS8Xd,北京海蝶音乐有限公司,261,M,Man
2020-06-26--2020-07-03,她說,JJ Lin,20235.0,https://open.spotify.com/track/632VyMrvhsHIsO4zq9khts,Ocean Butterflies,318,M,Man
2020-06-26--2020-07-03,Photograph,Ed Sheeran,20185.0,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,"Asylum Records UK, a Warner Music UK Company",258,M,Eng
2020-06-26--2020-07-03,Say You Won't Let Go,James Arthur,20118.0,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,Sony Music Entertainment Germany GmbH,211,M,Eng
2020-06-26--2020-07-03,野孩子,Miriam Yeung,20104.0,https://open.spotify.com/track/66YUHByAhvckqMtO9EkJ1J,Cinepoly Records Co. Ltd.,221,F,Can
2020-06-26--2020-07-03,no song without you,HONNE,19961.0,https://open.spotify.com/track/3KKUf8F2hktFscLgbH4YwR,"lantic Records UK / Tatemae Recordings release, © 2020 Warner Music UK Limited",160,G,Eng
2020-06-26--2020-07-03,Sweet but Psycho,Ava Max,19883.0,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,,187,F,Eng
2020-06-26--2020-07-03,海闊天空,Beyond,19871.0,https://open.spotify.com/track/77uktQePd9IdeMPVWlu1cO,Warner Music Hong kong Ltd.,239,G,Can
2020-06-26--2020-07-03,"thank u, next",Ariana Grande,19868.0,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,"Republic Records, a division of UMG Recordings, Inc.",207,F,Eng
2020-06-26--2020-07-03,拼命無恙,Terence Lam,19862.0,https://open.spotify.com/track/61XXfnsD68h8ForfnnvGsE,Terence Lam Production & Co.,239,M,Can
2020-06-26--2020-07-03,Without You,高爾宣 OSN,19796.0,https://open.spotify.com/track/0KWnRv3wxjltYVB3MqjNd2,SKR Co. Ltd.,175,M,Man
2020-06-26--2020-07-03,一路向北,Jay Chou,19793.0,https://open.spotify.com/track/31RIphTQ9y4zStkH5xRWgW,JVR Music International Ltd.,294,M,Man
2020-06-26--2020-07-03,耿耿於懷,Juno Mak,19716.0,https://open.spotify.com/track/027DJzimsjm1M1hflEWLnv,,220,M,Can
2020-06-26--2020-07-03,紅蓮華,LiSA,19642.0,https://open.spotify.com/track/23DbzwNJSLo7nkSWjODMvY,"9),2020(1,3-6,8,10-13) Sony Music Labels Inc. / 2018(7),2019(2) Sony Music Entertainment (Japan) Inc.",237,F,Other
2020-06-26--2020-07-03,傳聞,Pakho Chau,19640.0,https://open.spotify.com/track/0nJx06quWzRoqStpsyv4fe,Warner Music Hong Kong Ltd.,247,M,Can
2020-06-26--2020-07-03,ROXANNE,Arizona Zervas,19556.0,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,Arizona Zervas,163,M,Eng
2020-06-26--2020-07-03,Without Me,Halsey,19531.0,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ,"Capitol Records, LLC",201,F,Eng
2020-06-26--2020-07-03,Havana (feat. Young Thug),Camila Cabello,19409.0,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,"Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",217,F,Eng
2020-06-26--2020-07-03,Children Song,Endy Chow,19387.0,https://open.spotify.com/track/5CamFNiR231zWyRQDDIRRr,WOW Music Ltd.,348,M,Can
2020-06-26--2020-07-03,祝君好,Chilam,19364.0,https://open.spotify.com/track/6bZxiol0nxTfofgGJDtY6g,,255,M,Can
2020-06-26--2020-07-03,i'm so tired...,"Lauv, Troye Sivan",19302.0,https://open.spotify.com/track/4vjpLMyL3ZO6aphdYr8XYw,"Lauv under exclusive license to AWAL Recordings America, Inc.",162,G,Eng
2020-06-26--2020-07-03,I Like Me Better,Lauv,19204.0,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,"Lauv under exclusive license to AWAL Recordings America, Inc.",197,M,Eng
2020-06-26--2020-07-03,無窮,per se,19194.0,https://open.spotify.com/track/0JZlAoDodC3ZIr7UYQ9dqu,Frenzi Music,256,G,Can
2020-06-26--2020-07-03,安靜,Jay Chou,19173.0,https://open.spotify.com/track/4FOydQ5IdqmdeBgG9vFbPg,JVR Music International Ltd.,334,M,Man
